id_str,full_text
1.71633E+18,"politik dinasti anj"" bf ""gpp gibran ganteng"" gf"""
1.7163E+18,@gibran_tweet GPP.. nanti di akhir masa jabatan bpknya ada kenangan terindah yg TDK bisa di lupakan sepanjang sejarah Indonesia Raya..ada politik dinasti..dah gitu aja..
1.71627E+18,@olidisini @ficofachriza_ Lah ini lah yg diharapkan oleh pendukungnya Anis. Orang berpikir dinasti. Kalau ganjar yg menang dinasti pdip. Kalau prabowo yg menang dinasti jokowi pdip juga dong. Pilihlah yg terbaik yg bisa memimpin menurut versi terbaik anda
1.7161E+18,@Kopiku49433058 @__AnakKolong puan ketua dpr
1.71574E+18,@cursedkidd gpp msk kcoa dripd msk dinasti politik
1.71573E+18,Nepo baby wkwkwk menurut gue bukan politik strategis tapi ya itu mo politik dinasti ala2. Iya kalo kompeten mah gpp ini gue gak tau prestasinya apaan dah. Terima kasih buat 2 periodenya
1.7157E+18,@awemany Gpp
1.71565E+18,1. Siapa tau juga udah berkurang di masa pemerintahan sekarang yg korupsi itu 2. Ya sebenernya sih gpp dinasti dinasti an yg penting baik untuk semuanya
1.71503E+18,Gpp kemampuannya tidak memadai dan tidak sesuai kebutuhan jaman
1.71459E+18,@carcur1209 @prilangit_ @KompasTV Lah ya gpp toh ya kl anaknya puan jd ketua dprd atau suaminya jadi mentri atau gubernur ya baru itu kolusi dinasti politik jgn disamain dong ama pa lurah yg anak mantu jd kepala daerah pas pa lurah jd presiden
1.71454E+18,nah lohh yg nuduh Gibran dan Keluarga Pak Presiden Jokowi politik dinasti
1.71442E+18,@SantorinisSun Kecewa itu karena ga sesuai harapanmu. Kalo aku sih krn milih jokowi bukan partainya sejak dulu ya gpp mau kemanapun blio tdk mslh. Dinasti politik? Semua melakukan itu .
1.71421E+18,@waltuhamogus @memelord_666666 Politik dinasti gpp
1.71411E+18,@henrysubiakto Gpp
1.71393E+18,@HusinShihab @gibran_tweet Kl sama PS politik dinasti Kl sama GP gpp   Wkwkwkwk
1.71391E+18,@Miduk17 Kl untuk INDONESIA MAJU 2045 gpp la bang @Miduk17 ... Mo dinasti politik kek ato gak kek
1.71386E+18,Bagi gw setiap org  itu punya hak buat dipilih .  Klu dijadikan pejabat yg ditunjuk baru gw sepakat itu politik dinasti dan itu harus dilawan .  Misal gibran kaesang Bobi dll dia tunjuk jadi mentri ato PLT  baru gpp dibilang politik dinasti
1.7138E+18,Jokowi be like: makan tuh putusan mahkamah keluarga
1.71377E+18,@Dennysiregar7 Efek pecah kongsi gini amat. Denny ini ternyata simpatisan banteng. Bukan tegak lurus bersama Jokowi Dan malah Menyerang dinasti politik. Padahal kalo emang udah sesuai aturan ya gpp. Kontrol tetep dirakyat. Kecuali terbukti korupsi dan men
1.71362E+18,@Miduk17 kalo akhirnya MK menyetujui Batas umur pencapres/cawapresan
1.71351E+18,@temponewsroom Yaa gpp toh bapaknya idola rakyat. Apa itu dinasti politik
1.70689E+18,@islah_bahrawi Gpp jg memainkan catur politik Menonjolkan demokrasi bukan dinasti. Mainkan
1.7065E+18,@muchlis_ar Selain golkar sm pks partai yg basisny kader dan ideologi dan bukan dinasti apa y.. pan sm ppp?. Sy pikir bakalan psi eh trnyta dinasti Pak Jokowi y gpp Jg.. politik ga ad yg salah sih selera mw coblos yg mana
1.70646E+18,@geloraco Dulu ngata2in AHY yg jadi Ketum Demokrat
1.69434E+18,@msaid_didu Hahaha... Gpp lah.. Kan sudah ada yg mencontohkan ajaran “politik dinasti” pak😎
1.68083E+18,Ngomong2 soal dinasti politik
1.67618E+18,@akuntubirhehe @sseemsms @strike_bravo_b Intinya ttp gpp dinasti politik?
1.67546E+18,@TYRION_SHELBY @temponewsroom Gpp dinasti politik yg penting kerja bagus gtu ya kira2?
1.67544E+18,@temponewsroom Tp kan beda kartu kelurga..jadi GPP dong..itu bukan politik dinasti
1.67037E+18,Tolak politik dinasti! Kalo dinastinya orang lain. Tapi kalo dinasti Jokowi sih gpp. Soalnya partai kami tegak lurus sama Jokowi. Apapun kelakuannya
1.67007E+18,Saat Gibran ditanya soal politik dinasti dulu
1.66996E+18,"@KompasTV Lebih baik ngaku aja gpp politik dinasti yg penting calon pemimpinnya capable.. tunjukin prestasi &amp  kemampuannya .. biar kliatan pinter dikit.. drpada bikin statemen yg paradox pangkat-1"""""
1.6697E+18,@Fitrian_No11 @Uki23 gpp bang klo kata rang PDIP selama udh beda KK bukan politik dinasti… 🙄
1.66961E+18,bebas aja sih
1.66923E+18,Keluarga Ratu Atut jadi pejabat:  Wah ga bener nih. Dinasti politik gini merusak demokrasi!  Keluarga Jokowi jadi pejabat (disusul sama anak bungsu juga ngebet jadi pejabat):  Ya gpp dong. Semua punya hak politik. Suka dipilih
1.66853E+18,@bachrum_achmadi Dinasti politik
1.66777E+18,@KwTesalonika @_mardial_ 2014 : Jokowi menolak politik dinasti 2024 : dinasti wajar2 saja Gpp sih seandainya didahului pengakuan bersalah “saya dulu salah
1.66776E+18,@DonAdam68 Ya gpp.. hak politik.. terpulang pd rakyat.. kl rakyat suka &amp  percaya ya silahkan pilih.. kl gak suka ya gak d pilih.. semua itu d tangan rakyat.. masa gara2 bapaknya presiden hak politik anaknya harus dikebiri  Kecuali jokowi menunjuk anak
1.66761E+18,@WongAlasRoban @cilokbledex Apa sih yg nggak boleh untuk Jokowi dan keluarga nya ? 😀Mau politik dinasti dukung
1.66736E+18,@mimbii_ @avateagung @MurtadhaOne @psi_id @kaesangp iya jg sih
1.66618E+18,@narkosun Giliran orba politik dinasti komplain lu
1.66544E+18,@kompascom Ini orang udh sepuh juga masih cawe² urusan politik dan negara terus. Kalo tujuannya murni untuk kemajuan bangsa dan negara sih gpp. Lha tujuannya cuma buat melanggengkan kejayaan dinasti bisnisnya doang.. Maruk bener dah gak inget sama mati. H
1.64819E+18,@MurtadhaOne1 @gibran_tweet Dinasti dengan bibit yang berbobot yah gpp. Knapa kita harus apriori langsung negative thinking yak?  Background ortu yang diikutin anak dari berbagai bidang juga banyak
1.61932E+18,@soekarnoverse @BBCIndonesia Nah itu maksud gw
1.61893E+18,"@partai_hijau Dulu: Tolak politik dinasti Sekarang: asal dinasti yang baik gpp dong?"""""
1.61782E+18,@LuqmanBeeNKRI @kaesangp @gibran_tweet Jadi politik dinasti donk? Ya gpp sih
1.565E+18,@MusaddadMf @BantaniHery @halik_elct04 @bachrum_achmadi intinya pokoknya gpp lah ya anak menantu jadi Politik Dinasti. betul begitu bajjer 🤪
1.55006E+18,@jokowi Pertamina rugi Pln rugi  KCIC ga jelas Rel Lintas Kalimantan mangkrak Bandara Kertajati mangkrak IKN gak jelas Kerusakan lingkungan pertambangan dan sawit Anak dan mantu jadi walkot tp bilangnya anti politik dinasti  Gpp pak ... yg penting bisa ho
1.5483E+18,@msaid_didu Gpp org Indonesia byk yg suka Dinasti Politik.. Budaya priyayi mmg sdh berhasil jd budaya nasional.. Rakyat kt suka jd org miskin..
1.49207E+18,@ZLsbeech gpp dinasti pemegang [salah satu gedung kampus] mah kebal politik ye ga
1.48416E+18,@AlfredThomass @sekuterick pecat gpp njing ketimbang presiden pajangan
1.44099E+18,@plutoomin Saranku ganti
1.40751E+18,@ide2nesia @bunemaula @HisyamMochtar @EleJokow Ya kalo di bilang gpp
1.39358E+18,@typobeefer234 Ya gpp jg sih kalo PDIP ngotot ngajuin puan jadi capres. Tapi kayaknya ya sebatas capres
1.38683E+18,@mollychengxu Wahhh ntar jadi dinasti politik nih. Tapi gpp dah anak pak ganjar yg nerusin jadi gubernur. Biar jateng tambah SWAG🤘🤣
1.35972E+18,@BinoBoy8 @CNNIndonesia Ya kl rakyat mau memilih apa salahnya...dinasti politik ya gpp asal u kebaikan dan kemajuan bangsa ...pada ngiri kelg  Jokowi ya..
1.34407E+18,@esconecream @noviawidyasr @txtdrpemerintah selagi berkompeten yah gpp. Sampai kpnpun anggapan politik dinasti ya sllu ada yg penting mah kompeten atau nggknya
1.33879E+18,@Fahrihamzah Ga hadir jg gpp
1.33785E+18,@txtdrsjw @JustinTrudeau Gpp kok pro dinasti politik (asal cakep nan good looking 😂)
1.33741E+18,saya gasuka politik dinasti tapi kalo dinastinya dinasti saya y gpp
1.33734E+18,Ratu Atut sekeluarga mendominasi politik di banten
1.33697E+18,@zulrnd @txtdrpemerintah Dinasti kalau g maen politik uang serangan fajar gpp berarti emg rakyat milihnya doi ...
1.33691E+18,gpp .biar ga jadi dibilang politik dinasti
1.33691E+18,Gpp dong kaget
1.33404E+18,@RachlanNashidik Gpp dinasti politik
1.31E+18,Merusak liga inggris gpp pak
1.29775E+18,@geloraco Bapak² ASN di @KPK_RI mending liburan aja gih keluar negeri
1.29525E+18,@infosurabaya Politik dinasti gpp bu asal tidak berpasangan dengan yg memusuhi persebaya sejak ada dualisme 🤣😅
1.29371E+18,@geloraco Gak baik mengekang para menteri spt itu. Selama ini kan menteri sdh melayani TKA China dgn sgt baik. Kasih lah mereka liburan ke Wuhan China
1.29221E+18,Gw membenci politik dinasti. Suara terhadap SBY dulu sama aja dengan suara ke JKW sekarang. Begitu harusnya menegakkan prinsip. Nah
1.28765E+18,@ChristWamea Diwawancara jawabnya spt kesulitan berpikir
1.28754E+18,@K1ngPurw4 @Chilli_Pari Diwawancara jawabnya spt kesulitan berpikir
1.28699E+18,@varleent Ya udah gpp Gibran ikut
1.28687E+18,Hehehee..dinasti politik sih gpp..paling2 dlm partainya doank..kyk banteng....kl sdh masuk dinasti kekuasaan sperti gubernur  tangerang yll...itu yg bahaya....🙏🤭
1.28683E+18,@Dennysiregar7 Teriak anti dinasti politik .....cuman demi jabatan komisaris ...ya gpp lah dinasti politik didukung........intinya yg di bela desi pasti yang salah jalan....
1.28546E+18,@kompasiana Klau dipikir2
1.28475E+18,@DPDRI @DPR_RI @podoradong @pandji kalau partai lain gak boleh bin haram dalam politik dinasti. Bila perlu hancurkan citra partai tersebut.  Kalau @PDI_Perjuangan lakukan politik dinasti GPP. Calon Kepala Daerahnya berkualitas
1.28474E+18,Meleset ya bro @yunartowijaya ..apa yg perrnah bro sampaikan tahun lalu.😁😁
1.28448E+18,@asboediono_id @DonAdam68 PKS itu sebetulnya justru nyurung2 Gibran sjk awal
1.28442E+18,@DavidWijaya82 Berarti gpp ya pemimpin menjilat ludah sendiri? Politik dinasti yang membuat demokrasi kurang sehat juga gpp ya merebak di Indonesia ini?
1.28417E+18,@asumsico Menurut saya
1.28406E+18,Semua orang alergi politik dinasti.. Gpp kok.. Yang penting nanti masyarakat harus mensukseskan pemilu.. Jangan lupa!  Walaupun yang menang udh bisa ditebak... pokoknya kamu kamu jangan golput ya!  Biar meriah.. 🎉
1.27918E+18,@IndraJPiliang Sah sah.. waktu pas kapan gitu ada yg kritik ttg dinasti politik bang.. gpp lah ya.. wong mumpung..
1.2555E+18,@chusnusuroyyaa Atau ada yg nganggep bahwa dinasti politik gpp asalkan rakyat disejahterakan
1.22492E+18,@ZimanPargaD @SihMunadi @RustamIbrahim @jokowi saya baca2 berita
1.22266E+18,mungkin yang dimaksud politik dinasti menurut psi adalah kalo anak dan mantunya kadi mentri. Kalo kepala daerah mah gpp. terima kasih psi
1.21579E+18,Gpp ada contoh diatasnya
1.20571E+18,politik dinasti gpp
1.18733E+18,@4metZ @DonAdam68 Apa itu dinasti politik...gpp...kecuali AHY ga boleh
1.18123E+18,@idtodaydotco Gak kok
1.18065E+18,Politik dinasti ini seharusnya dihancurkan🙄 kalo keturunannya mumpuni gpp sih
1.17758E+18,@yunartowijaya Knp politisi baper gini duduk di DPR RI. Belum di hina trump uda mewek. Gerindra ikut politik dinasti gpp. Tp cari yg tangguh dikit. Meski cewe yg penting tangguh
1.15456E+18,@LusiHQ @CNNIndonesia Sebenarnya gpp juga sih kalau emang mau
1.13759E+18,@TheArieAir Tp kalo dinasti yg baik yg bener2 pro rkyt &amp  negarawan gpp kalik
id_str,full_text
1.71733E+18,Sejarah penghinaan yg berahir menghina yg membela
1.71733E+18,@Kanjeng2022 Dalam demokrasi itu nggak ada istilah politik dinasti karena semuanya ditentukan oleh rakyat. Tapi saya pilih #GaMa14022024
1.71733E+18,Beneran miris banget
1.71733E+18,@kompascom Dinasti politik yang dipermasalahkan saat ini kan karena apa yg terjadi saat ini terutama soal MK yang sangat memalukan.. buktinya saat Gibran dan Boby nyalon jadi walikota tidak menjadi polemik paling hanya jadi bahan nyinyiran aja
1.71733E+18,@AGoeci @gm_gm Bukan takut tapi muak. Muak liat ketua MK n Presiden yg ga bisa njaga kode etik
1.71733E+18,"Atau buzzernya Ganjar yang riiibeeet banget sama Dinasti Politik"" bla bla bla  Padahal mah kita semua juga tau keretakan yg terjadi gara2 transaksional yg macet di tengah jalan"""
1.71732E+18,@jokowi Lihat lah Bapak penghianat politik sedang membangun dinasti 
1.71732E+18,@fadlizon Ingat pak ini kepentingan negara jangan paksakan politik dinasti cukup di solo aparat negar di kerahkan untuk milih anak presiden
1.71732E+18,dampak lo terlalu sibuk melanggengkan kekuasan politik dinasti
1.71732E+18,@ruhutsitompul Biar gak neo orba atau politik dinasti gitu kah bang.. @ruhutsitompul
1.71732E+18,@Resty_J_Cayah @prabowo Jika politik dinasti yang terpilih benar udah kelewat goblok rakyat indonesia
1.71732E+18,@FaldoMaldini Sebagai anak muda
1.71732E+18,@fadlizon Woi zonk
1.71732E+18,@NarasiNewsroom Politik dinasti era modern ini bukan soal hubungan darah
1.71732E+18,@Melihat_Indo Apa itu politik dinasti sampai MK bobrok gini modelnya
1.71732E+18,@PolJokesID @Gerindra Persetan dengan gemoy
1.71732E+18,@DokterTifa Pahami aja
1.71732E+18,@fadlizon Roman2nya ada yang jadi pendukung politik dinasti neh?
1.71732E+18,@fadlizon Roman2nya ad yg jdi pendukung politik dinasti nih?
1.71732E+18,@AMisedap @adisatya @kompascom Politik dinasti tu apa bro?
1.71732E+18,@fadlizon Sngt disayangkan
1.71732E+18,@descha05 Ini jg salah satu alasan knp mukidi hrs jegal Anies dan bangun dinasti politik dan ingin terus tetap berkuasa
1.71732E+18,@SatyaputraSatya @Tiaragusti_ @narkosun AHY juga dinasti Partai politik. ketum
1.71731E+18,Rakyat ingin kewarasan bernegara! TOLAK POLITIK DINASTI … #Nalar! #AMINAjaDulu https://t.co/2FU0vYmTbZ
1.71731E+18,@SatyaputraSatya @Tiaragusti_ @narkosun Politik dinasti tak masalah jika memang melalui proses yg elegan. Toh pemilihan langsung oleh masyarakat. Namun jika ada proses yg cacat di awal.. Itu beda judul
1.71731E+18,@lhayesno @yunartowijaya Jual kesederhanaan?  Seperti jokowi?  Yang sekarang kalian tuduh membuat politik dinasti dan menjadi pengkhianat konstitusi itu?
1.71731E+18,@aewin86 Dinasti politik.. wah masih banyak jurus lagi.
1.71731E+18,@jansen_jsp @PDemokrat Dulu teriak perubahan dan sekarang balik ke keberanjutan dengan mengusung antek orba bersama dinasti politik jokowi.. 🤣
1.71731E+18,@AMisedap Si tolol
1.71731E+18,@detikcom Tentang politik dinasti apa kalian masih mau membantah..!
1.71731E+18,@fadlizon Sepakat kita butuh tokoh muda 
1.71731E+18,@okkymadasari Startup itu kompleks
1.71731E+18,@Nu_Kieraha @islah_bahrawi Bapak masih menjabat....anak sudah di calonkan jadi cawapres.....itu namanya Nepotisme.....politik dinasti
1.71731E+18,So
1.71731E+18,@psi_id Dan juga tandanya kebangkitan politik dinasti dan nepotisme... mantab
1.71731E+18,Polemik Dinasti Politik: Lain Gus Dur
1.71731E+18,Polemik Dinasti Politik: Lain Gus Dur
1.71731E+18,@HusinShihab Bukannya dari tahun 2014 rupiah juga anjlok ya Sin? Tapi loe tetap tegak lurus Jokowi. Gibran &amp  Bobby jd walkot
1.71731E+18,@geloraco Astaghfirullah.. Tragis nasib bangsa ini
1.71731E+18,@Uki23 PSI bagian dari Politik Dinasti. #MaluDong
1.71731E+18,@PartaiSocmed Jelas Pilih AMIN lah..  Emang Mau diterusin Hutang 16.000 T
1.71731E+18,@chicohakim @jokowi @PDI_Perjuangan @ArsjadRasjid @pramonoanung @bobbynasution_ @GunRomli @imadya @prastow @Penyuka_ombak isu dinasti politik &amp  sengkarut MK juga skrg biarkan mjd domain bantahan paslon PS-GR krn nya GAMA gak usah terpancing byk nimbru
1.71731E+18,4. Utk tujuan tsb
1.7173E+18,@theo12_ini Kalau orang baik dan beradab itu gak mungkin Konstitusi di kangkangi
1.7173E+18,Mahasiswa di Semarang Gelar Demo Tolak Politik Dinasti Presiden Jokowi https://t.co/ckKbYhNelM
1.7173E+18,@CNNIndonesia Yang ditakutin politik dinasti adalah
1.7173E+18,Selamat atas  Politik Dinasti yang Kau Bangun.... https://t.co/lrPpVesEHt
1.7173E+18,@democrazymedia Klu politik dinasti boleh Berarti Politik identitas ngak masalah dong harusnya klu ada yg protes ngeyel
1.7173E+18,@msaid_didu Politik Dinasti versi Anda lain artinya dan maksudnya dengan yang diterapkan dan dilaksanakan Tokoh Politik Elite saat ini .  ---- Ada ancaman serius pada Ibu Pertiwi yang mengharuskan demikian.   Faham
1.7173E+18,Politik Dinasti yang akan mengundang kegaduhan Nasional..!! https://t.co/SmfX6DpHuV
1.7173E+18,@ahlansarifudin6 @lnwlf08 @tempodotco Malu untuk mengakui MAJUnya  - ANAK
1.7173E+18,@hasyimmah keluarga Hari tanoe juga dinasti politik kan? sekeluarga maju pileg
1.7173E+18,Election kali ini bener² politik tingkat tinggi sih Pemecahan dinasti yg mengakar bgt di indo Seruuuu
1.7173E+18,@MarahIchsan Negara demokrasi tidak mengenal istilah politik dinasti karena yang menentukan siapa presiden bukan keluarga Jokowi tapi rakyat Indonesia. Contoh paling dekat adalah PM Singapura yang juga putra mantan PM Singapura. Apakah rakyat Singapura me
1.7173E+18,@WagimanDeep212_ Kita lawan Bib
1.7173E+18,@GunRomli pk guntur gak usah baper gk usah kepanasan yg penting kita sama2 berpolitik dengan santun tampa ada fitnah ini takdir prabowo gibran  jokowi bersatu jdi tfk ada dinasti politik. Terima saja kenyataan nya 🤣🤣🤣
1.7173E+18,@Gus_Raharjo @ganjarpranowo Pak Ganjar harus menang. supaya Politik dinasti tidak berkembang subur
1.7173E+18,@jambumanis19 @kompascom @jokowi Anda masih terbius wajah polos ndeso setelah dia bikin politik dinasti dan mengangkangi konstitusi dgn ipar nya.. Sadarlah dia itu tau benar ke naif Anda orang indonesia bisa di manfaatin.
1.7173E+18,@xquitavee Politik Dinasti yang memulai ya the red bull
1.71729E+18,@ManandiRonaldo @Bambangmulyonoo Sekarang yg berlaku POLITIK DINASTI KAISAR GEMBLUK SOLO
1.71729E+18,Dinasti politik akan menumbuhkan oligarki politik &amp  iklim yang tidak kondusif bagi upaya regenerasi kepemimpinan politik.  Politik dinasti juga akan berdampak buruk bagi akuntabilitas birokrasi &amp  pemerintahan karena cenderung serakah dan rawan terjadi praktek KKN. Paham pak? https://t.co/LPTzLaCF7S
1.71729E+18,@m4y4ftria @gm_gm dinasti politik kok dipilih ya jelas banyak yg mundur lah
1.71729E+18,@sigitwid Rakyat uda cerdas Bro.  UU di tabrak
1.71729E+18,@VIVAcoid Segitu doang  maujadi pemimpin.. Pemimpin itu harus punya ide gagasan yang visioneer....    Ayo tolak DINASTI POLITIK yang merusak DEMOKRASI
1.71729E+18,@VIVAcoid Permainan politik tingkat tinggi. PDIP gak mau nyerang Jokowi scr terang-terangan krn gak mau pihak PS ambil moment “dizolimi”. Kalopun GP kalah
1.71729E+18,Prabowo Subianto: Dinasti Politik itu Wajar
1.71729E+18,@Tan_Mar3M Obesitas
1.71728E+18,Rakyat harus buat gerakan anti POLITIK DINASTI PELANGKAH KONSTITUSI  #BOWOnoGIBRANno
1.71728E+18,@mawakresna Gausah serius banget
1.71728E+18,@ombotobo @apostiera Jelas cawe-cawe culas menuju oligarki berjaya plus dinasti keluarga dah lama direncanakan tapi kemanakah perginya para pakar hukum
1.71728E+18,@Yusrilihza_Mhd Sangat memalukan Politik Dinasti mengkhianati Reformasi yg anti KKN. Sekarang dibela-belain.
1.71728E+18,"@kompascom Sejak skandal"" Kep. MK 90"
1.71728E+18,@hilmi_ji @thisrvap03 @silaputarbalik @hvingsexwimme @PolJokesID @Gerindra @thisrvap03 kamu pasti tipikal anak muda gk kritis
1.71728E+18,@terong_baladoo @PolJokesID boleh minta jelasin politik dinasti itu kaya gimana gaa menurut kamu bang
1.71728E+18,@hilmi_ji @Gerrwords @officialbilsam @planetaneptunus @Gerindra @PolJokesID Mayoritas anak Gen Z emang2 goblok2 dalam politik mereka tidak kritis
1.71728E+18,@TMIHARINI Yg dukung prabowo dan gibran pasti anak muda bodoh yang menganggap politik dinasti itu tidak masalah
1.71728E+18,@R7_Slamet @gm_gm nuansa dinasti politik mulai berasa
1.71728E+18,@donjuanradio @ernestprakasa Ernest kan emang buzzer prabowo dia saja mendukung politik dinasti mendukung politik kotor juga
1.71727E+18,@wahidwanted @ernestprakasa Tujuannya biar kalian lupa dan bodoh sama politik dinasti
1.71727E+18,@FirzaHusain Gak ada dinasti politik didalam sistem demokrasi .  Emosi boleh goblok jangan .  😂😂😂😂😂😂😂😂
1.71727E+18,Tolak politik dinasti dan oligarki
1.71727E+18,GAK CURANG GAK MENANG
1.71727E+18,@KompasTV Politik dinasti jangan dikasih tumbuh subur di indonesia hanya akan menggerus orang2 yg mumpuni kemampuannya tapi ogah menjilat penguasa.
1.71727E+18,@jansen_jsp @PDemokrat Berarti Kalau Partainya Suruh Pindah Agama Wajib pindah juga ya Lae kadernya
1.71727E+18,@jansen_jsp @PDemokrat Ayo Semangat Lae...Masuk Jurang Rame2
1.71727E+18,@kafiradikalis Jangan dibiarkan politik dinasti tumbuh subur di indonesia karena akan menggerus orang2 yg mumpuni kemampuannya tapi ogah menjilat kepada penguasa.
1.71727E+18,Gerombolan anak muda yang naif.. teriak2 tolak politik dinasti sekarang jadi bagian hancur nya norma idealisme
1.71727E+18,Tapi setelah dipikir pikir 
1.71726E+18,@DoankWarto Amin kalah di putaran pertama. Lalu suara amin dari semua pendukung nya lari ke Ganjar - Mahfud. mereka tegas menolak dinasti politik. sehingga di putaran kedua memenangkan Ganjar - Mahfud
1.71726E+18,@AndiSinulingga Jangan dikasih subur politik dinasti di indonesia karena akan menggerus orang2 yg mumpuni kemampuannya yg ogah menjilat ke penguasa.
1.71726E+18,@kumparan Politik dinasti akan menggerus orang2 yg mumpuni kemampuannya yg tidak mau menjilat kepada pebguasa.
1.71726E+18,@rchbl Gw sih asal jgn yg pernah menang di pemilu
1.71726E+18,@kumparan Politik dinasti jangan dikasih subur di indonesia bisa menggerus orang2 yg mumpuni kemampuannya tapi ogah menjilat kepada penguasa.
1.71726E+18,celoteh TOLAK POLITIK DINASTI itu kan dulu ?? skrg mah nggak berlaku lg itu celoteh TOLAK POLITIK DINASTI. sebab ketum baru sdh berganti
1.71725E+18,Kekecewaan terbesar awak
1.71725E+18,@TeddGus GITU AJA KOQ REPOT  (kutip Q Alm Gusdur)  Agar jangan ada DINASTI POLITIK maka JANGAN PILIH GIBRAN dan partai PSI.  Itu yang akan kulakukan sebagai BHAKTI bagi NKRI.  Khan TIDAK REPOT kalau begitu
1.71725E+18,@Uki23 Politik Dinasti Anjay
1.71725E+18,"@jansen_jsp @PDemokrat Ketika Politik Dinasti sdh mengikat erat di tubuh partai. Kekuasaan akan berada di lingkaran keluarga . Sloganya:  Yang penting keluarga bahagia """""
1.71725E+18,@Dennysiregar7 Sy bc postingan abang mkn prihatin
1.71725E+18,@anismatta ....Pak Anis Matta
1.71725E+18,@LAdiantoro @StefanAntonio__ @antO_s Ohhh... Gitu ya. Lantas utk apa bjcara dinasti. Kalau dalam prakteknya partai politik ajarkan dinasti..?? Partai politik itu yg mencalonkan persiden.  Yang mengcalonkan legislatif. Yg mencalonkan kepala daerah. Bisa sa
1.71725E+18,@jokowi 85 juta orang lebih pendukungnya dikhianati ama nih orang. merusak konstitusi negara memainkan politik dinasti seperti era soeharto yang digulingkan ditahun 1998 demi reformasi
1.71725E+18,@Uki23 Sebagian besar media Internasional memberitakan pemilihan Gibran Rakabuming sebagai bacawapres 2024 mendampingi Prabowo merupakan bagian dari nepotisme dan upaya membangun dinasti politik yang dapat merusak proses demokrasi.
1.71724E+18,@aan_muba @kompascom Mulai ter rakit dinasti politik ini
1.71724E+18,@HusinShihab bacot. di tempat gue bapaknya caleg pdi
1.71724E+18,@KompasTV Walaupun 1000% menganggap dinasti politik
1.71724E+18,@savicali Dari anaknya jadi walikota jg sdh termasuk menuju dinasti politik. Lo aja yg telat mikir
1.71724E+18,@BennyHarmanID Pak ada tombol ENTER  gak di keyboard bapak?  Saya tidak sanggup membaca teks sebanyak itu yang sama sekali tidak berjarak sampai selesai.  Pedih mata saya membacanya... sepedih hati yang terpaksa harus mendukung politik dinasti.
1.71724E+18,@sigitwid ..konstitusi dikangkangi..MK sudah menjadi mahkamah keluarga..sentimen negatif menguat..rakyat akan melawan kolusi para elit Partai..tegak lurus konstitusi..lawan kolusi dan nepotisme...politik dinasti membunuh demokrasi..lawan Prabowo &amp  din
1.71724E+18,@Don_dasco Sebagian besar media Internasional memberitakan pemilihan Gibran Rakabuming sebagai bacawapres 2024 mendampingi Prabowo merupakan bagian dari nepotisme dan upaya membangun dinasti politik yang dapat merusak proses demokrasi.
1.71724E+18,Sebagian besar media Internasional memberitakan pemilihan Gibran Rakabuming sebagai bacawapres 2024 mendampingi Prabowo merupakan bagian dari nepotisme dan upaya membangun dinasti politik yang dapat merusak proses demokrasi.
1.71724E+18,Orang bilang politik dinasti
1.71724E+18,@jokowi Sebagian besar media Internasional memberitakan pemilihan Gibran Rakabuming sebagai bacawapres 2024 mendampingi Prabowo merupakan bagian dari nepotisme dan upaya membangun dinasti politik yang dapat merusak proses demokrasi.
1.71724E+18,@haekalfar @PolJokesID @Gerindra Nangis banget gue bang mikirin capres lu kalo gagal lagi ketiga kalinya karena minim gagasan
1.71724E+18,Langgengkan Politik Dinasti
1.71724E+18,@FaldoMaldini Jangan dijadikan contoh anak muda seperti Grbr jd Walikota karena Ortu
1.71724E+18,Mereka bunuh diri krna malu
1.71724E+18,@BennyHarmanID Politik dinasti gk bang?
1.71724E+18,@Dennysiregar7 den lu mending nyari bahan lain aja gih buat nyerang paslon
1.71723E+18,sblm ada berita pertemuan antara Mega-SP
1.71723E+18,@YudhaShanny2 gaspooool
1.71723E+18,Jangan terlalu Optimis kalian. 60
1.71723E+18,@narkosun Diakhir masa Jabatan Setelah ga jd Presiden Jokowi ga mau usut. Makanya dia sibuk untuk cawe-cawe melenggangkan dan menjadi Politik Dinasti dengan alasan untuk rakyat
1.71723E+18,Romo Magnis Khawatir Demokrasi Indonesia
1.71723E+18,@AntonKu73047372 Purnomo korban Dinasti Politik @gibran_tweet anaknya @jokowi
1.71723E+18,@tempodotco bapak ini pengalaman di politik dinasti. sekarang lanjut part 2.
1.71723E+18,@M4y_F1t @CNNIndonesia negara cuman tempat bermainnya
1.71723E+18,@mowglindo @bobby_risakotta Gibran telah jadi cawapres PS
1.71723E+18,@kumparan bukan cuma merusak demokrasi
1.71723E+18,Mau pilih mana - Politik Identitas - Dinasti Politik - Nepotisme  Hayoo dipilih..
1.71723E+18,@saiful_mujani Heran saja
1.71723E+18,@msaid_didu Politik dinasti mulai jaman Soeharto
1.71723E+18,@yoedidharma @StefanAntonio__ Bukan dinasti nya goblok…tapi cara nya!! Gak semua orang seberuntung @gibran_tweet yang punya paman sebagai hakim MK yg ngelolosin untuk nyawapres…tidak ada yang gratis dan kebetulan di politik
1.71723E+18,@FirzaHusain @johnraflo24 Dinasti politik itu sih seperti Korea Utara……. Lha kalau ini kan Rakyat yang menentukan sendiri 😅😅😅
